latent_1,latent_2,latent_3,latent_4,cluster
0.0,0.0,0.96094954,0.19082415,0
0.0,0.0,0.663744,0.026025802,1
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.81260455,0.10856789,3
0.0,0.0,0.9684173,0.19496492,3
0.0,0.0,0.8795848,0.14570796,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.90845215,0.16171473,0
0.0,0.0,0.88079023,0.1463764,0
0.0,0.0,1.0611382,0.24637797,0
0.0,0.0,0.9985578,0.21167761,1
0.0,0.0,1.0566754,0.24390343,0
0.0,0.0,0.9474454,0.18333617,0
0.0,0.0,0.8863534,0.14946112,0
0.0,0.0,0.81514597,0.1099771,0
0.0,0.0,0.8922347,0.15272224,1
0.0,0.0,0.58068484,0.0,3
0.0,0.0,0.7596648,0.0792132,2
0.0,0.0,0.9595008,0.19002077,0
0.0,0.0,0.9515488,0.18561152,1
0.0,0.0,0.74942243,0.07353389,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.92904496,0.17313328,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.9805695,0.20170322,0
0.0,0.0,0.9047134,0.1596416,0
0.0,0.0,0.635705,0.010478437,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8865818,0.14958772,1
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8240762,0.11492887,1
0.0,0.0,0.64078677,0.013296187,2
0.0,0.0,0.92007256,0.16815811,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.67885756,0.034406185,2
0.0,0.0,0.95735085,0.18882865,0
0.0,0.0,0.59527993,0.0,0
0.0,0.0,0.8156574,0.110260695,1
0.0,0.0,1.0318896,0.23015982,0
0.0,0.0,0.9872894,0.2054294,0
0.0,0.0,0.9801923,0.2014941,0
0.0,0.0,0.8380984,0.12270406,2
0.0,0.0,0.78923225,0.095608115,3
0.0,0.0,0.9571506,0.1887176,0
0.0,0.0,0.9101449,0.16265336,0
0.0,0.0,0.88207126,0.14708671,0
0.0,0.0,0.8709984,0.14094684,0
0.0,0.0,0.8654411,0.13786536,0
0.0,0.0,0.7938638,0.0981763,2
0.0,0.0,1.0703201,0.25146928,0
0.0,0.0,0.84432924,0.12615901,0
0.0,0.0,0.8401792,0.123857856,3
0.0,0.0,0.94082105,0.17966303,0
0.0,0.0,0.86053026,0.13514233,0
0.0,0.0,0.8265116,0.116279274,2
0.0,0.0,0.9392055,0.17876723,0
0.0,0.0,0.8130412,0.10881001,2
0.0,0.0,0.8574897,0.13345644,0
0.0,0.0,0.5955288,0.0,0
0.0,0.0,0.8016561,0.10249707,3
0.0,0.0,0.9062474,0.16049215,1
0.0,0.0,0.6229757,0.0034200847,2
0.0,0.0,0.6008272,0.0,2
0.0,0.0,0.8565661,0.13294426,2
0.0,0.0,0.92655456,0.17175236,1
0.0,0.0,0.8218337,0.11368543,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.98015773,0.20147493,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.93507123,0.17647475,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.86190915,0.13590693,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.9432688,0.18102029,2
0.0,0.0,0.9988737,0.21185279,3
0.0,0.0,0.9578141,0.18908554,0
0.0,0.0,0.7976825,0.100293785,0
0.0,0.0,0.7309767,0.063305855,1
0.0,0.0,0.82494485,0.11541051,2
0.0,0.0,0.7594037,0.07906845,2
0.0,0.0,0.7891941,0.095586985,2
0.0,0.0,0.8648993,0.13756499,3
0.0,0.0,0.91415906,0.16487914,3
0.0,0.0,0.8932344,0.15327653,0
0.0,0.0,0.8318341,0.11923051,1
0.0,0.0,0.97638476,0.19938281,0
0.0,0.0,0.92120004,0.16878334,3
0.0,0.0,0.95484734,0.18744048,0
0.0,0.0,0.7376615,0.06701255,2
0.0,0.0,0.8534497,0.13121626,1
0.0,0.0,0.85461175,0.13186061,0
0.0,0.0,0.8277211,0.116949916,3
0.0,0.0,0.8317611,0.1191901,0
0.0,0.0,0.80741715,0.10569155,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.99373305,0.20900235,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.7054192,0.049134433,1
0.0,0.0,0.9623313,0.19159028,0
0.0,0.0,1.0575979,0.2444149,2
0.0,0.0,1.0277674,0.22787413,0
0.0,0.0,0.91544545,0.1655924,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.82533956,0.115629405,1
0.0,0.0,0.88438535,0.14836982,3
0.0,0.0,0.7581868,0.0783937,3
0.0,0.0,0.8580413,0.13376224,1
0.0,0.0,0.8939016,0.1536465,0
0.0,0.0,0.62742746,0.0058885515,1
0.0,0.0,0.8987018,0.1563082,1
0.0,0.0,0.93222904,0.1748988,0
0.0,0.0,0.87005126,0.14042169,3
0.0,0.0,0.96827483,0.19488597,0
0.0,0.0,0.9501592,0.18484098,0
0.0,0.0,0.8697871,0.14027521,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.879832,0.14584503,0
0.0,0.0,0.91089475,0.1630691,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6670586,0.02786374,0
0.0,0.0,0.83785284,0.12256792,1
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.9249847,0.17088187,0
0.0,0.0,0.8440043,0.12597886,0
0.0,0.0,0.9071429,0.16098872,1
0.0,0.0,0.66053045,0.024243921,2
0.0,0.0,0.915032,0.16536322,0
0.0,0.0,0.9776373,0.20007735,0
0.0,0.0,0.9288368,0.17301786,0
0.0,0.0,0.93540776,0.17666137,0
0.0,0.0,0.80457985,0.10411826,1
0.0,0.0,0.99892664,0.21188217,1
0.0,0.0,0.6211477,0.002406478,2
0.0,0.0,0.96740615,0.19440424,3
0.0,0.0,0.82882905,0.11756429,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.9357648,0.17685935,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.900517,0.15731469,1
0.0,0.0,1.045475,0.23769286,0
0.0,0.0,0.91843116,0.16724801,0
0.0,0.0,0.904861,0.15972343,3
0.0,0.0,0.8649374,0.13758609,0
0.0,0.0,0.8369943,0.12209183,1
0.0,0.0,0.89815724,0.15600628,1
0.0,0.0,0.81326497,0.108934134,2
0.0,0.0,0.76811206,0.083897114,0
0.0,0.0,0.90694296,0.16087785,0
0.0,0.0,0.82414067,0.114964575,1
0.0,0.0,1.0386121,0.23388746,2
0.0,0.0,0.87468016,0.14298838,2
0.0,0.0,0.8251307,0.11551356,3
0.0,0.0,0.924858,0.17081162,2
0.0,0.0,0.9252901,0.1710512,3
0.0,0.0,0.9007652,0.15745234,3
0.0,0.0,0.93663347,0.17734101,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6701213,0.029561967,0
0.0,0.0,0.8895707,0.15124509,3
0.0,0.0,0.6594856,0.023664594,0
0.0,0.0,0.7635907,0.08139011,2
0.0,0.0,0.9818115,0.20239192,0
0.0,0.0,0.9713069,0.19656721,0
0.0,0.0,0.6806718,0.035412133,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6578492,0.022757202,2
0.0,0.0,0.91948843,0.16783425,0
0.0,0.0,0.91203034,0.16369879,0
0.0,0.0,0.87679684,0.14416203,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.66343987,0.02585718,2
0.0,0.0,0.8851088,0.14877096,1
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.98552,0.20444825,0
0.0,0.0,0.89347136,0.15340793,0
0.0,0.0,0.6058744,0.0,0
0.0,0.0,0.7881757,0.09502229,2
0.0,0.0,0.95457554,0.18728977,3
0.0,0.0,0.86301947,0.13652262,0
0.0,0.0,0.8310431,0.11879194,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,1.0276221,0.22779357,0
0.0,0.0,0.9166645,0.16626838,0
0.0,0.0,0.86734915,0.1389234,1
0.0,0.0,0.9052994,0.1599665,1
0.0,0.0,0.80568266,0.10472974,3
0.0,0.0,0.919441,0.16780794,1
0.0,0.0,0.9245312,0.17063046,0
0.0,0.0,0.7303878,0.06297934,1
0.0,0.0,0.9794061,0.20105818,3
0.0,0.0,0.79279864,0.09758568,2
0.0,0.0,0.75766695,0.07810542,1
0.0,0.0,0.842994,0.1254186,0
0.0,0.0,0.8218758,0.113708794,1
0.0,0.0,0.7797859,0.09037021,2
0.0,0.0,0.87394965,0.14258331,1
0.0,0.0,0.9014714,0.15784389,1
0.0,0.0,0.87412536,0.1426808,3
0.0,0.0,1.0183885,0.22267362,1
0.0,0.0,0.9214847,0.16894114,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.9414612,0.18001798,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6473547,0.01693806,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6835201,0.036991507,1
0.0,0.0,0.805493,0.10462463,1
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.9220737,0.16926774,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.9488827,0.18413317,0
0.0,0.0,0.9916376,0.20784041,1
0.0,0.0,0.7109817,0.052218825,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.83617985,0.121640265,1
0.0,0.0,0.8565141,0.13291544,3
0.0,0.0,0.7593615,0.079045,2
0.0,0.0,0.7636814,0.08144036,3
0.0,0.0,0.8764615,0.14397615,3
0.0,0.0,1.0141541,0.22032565,3
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.9666712,0.19399673,0
0.0,0.0,0.9095105,0.16230154,2
0.0,0.0,0.9355464,0.17673826,0
0.0,0.0,0.8410779,0.12435618,0
0.0,0.0,0.9307145,0.174059,3
0.0,0.0,1.0489849,0.23963907,0
0.0,0.0,1.0707405,0.2517024,0
0.0,0.0,0.9513614,0.18550757,1
0.0,0.0,0.91979253,0.16800284,0
0.0,0.0,0.9713063,0.19656688,1
0.0,0.0,0.9962368,0.21039063,0
0.0,0.0,0.9943042,0.20931903,1
0.0,0.0,0.89986265,0.1569519,2
0.0,0.0,0.9536786,0.18679243,0
0.0,0.0,0.9197917,0.16800243,2
0.0,0.0,0.8947749,0.15413082,3
0.0,0.0,0.89724195,0.15549871,1
0.0,0.0,0.82804346,0.11712864,2
0.0,0.0,0.82283473,0.11424047,2
0.0,0.0,0.5937409,0.0,0
0.0,0.0,0.73771584,0.06704271,2
0.0,0.0,0.9801879,0.20149165,0
0.0,0.0,0.8995589,0.15678346,0
0.0,0.0,0.67192674,0.030563086,0
0.0,0.0,0.99233973,0.20822975,0
0.0,0.0,0.9000261,0.15704247,0
0.0,0.0,1.0875523,0.2610244,0
0.0,0.0,0.6628622,0.025536865,1
0.0,0.0,0.6593666,0.023598582,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6507436,0.018817186,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6921991,0.041803986,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.9082401,0.16159707,3
0.0,0.0,0.66389406,0.02610904,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.95939744,0.18996352,0
0.0,0.0,0.753633,0.075868666,2
0.0,0.0,0.84477735,0.1264075,0
0.0,0.0,0.829383,0.1178714,3
0.0,0.0,0.9065968,0.1606859,0
0.0,0.0,0.7346822,0.065360546,1
0.0,0.0,0.9407754,0.17963773,0
0.0,0.0,0.79127276,0.09673959,1
0.0,0.0,0.7761736,0.088367194,2
0.0,0.0,0.7801441,0.09056884,3
0.0,0.0,0.7737808,0.087040424,1
0.0,0.0,0.92698765,0.17199248,3
0.0,0.0,0.7849715,0.093245596,3
0.0,0.0,0.8810837,0.14653909,1
0.0,0.0,0.8922446,0.15272772,1
0.0,0.0,0.8329873,0.11986998,3
0.0,0.0,0.80227816,0.10284197,2
0.0,0.0,0.8642105,0.13718304,1
0.0,0.0,0.8564589,0.13288483,0
0.0,0.0,1.0115597,0.21888706,0
0.0,0.0,1.0546689,0.24279079,0
0.0,0.0,0.8407043,0.124149024,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.92780983,0.1724484,0
0.0,0.0,0.87435913,0.14281034,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.88086605,0.14641842,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,1.0643861,0.24817899,0
0.0,0.0,0.67580247,0.03271216,2
0.0,0.0,1.0103809,0.21823344,0
0.0,0.0,0.84300447,0.12542444,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8803507,0.14613262,3
0.0,0.0,0.5884137,0.0,1
0.0,0.0,0.8651794,0.13772029,1
0.0,0.0,0.9579992,0.18918815,0
0.0,0.0,0.8348775,0.120918065,2
0.0,0.0,0.8160292,0.11046687,3
0.0,0.0,0.71636665,0.05520472,1
0.0,0.0,0.7774502,0.08907506,2
0.0,0.0,0.7649225,0.082128555,1
0.0,0.0,0.8691944,0.13994655,2
0.0,0.0,0.7994069,0.10124993,2
0.0,0.0,0.83769894,0.1224826,2
0.0,0.0,0.9381491,0.17818141,1
0.0,0.0,0.9048462,0.15971527,2
0.0,0.0,0.94885504,0.18411785,1
0.0,0.0,0.8898424,0.15139574,2
0.0,0.0,0.5867293,0.0,3
0.0,0.0,0.75652397,0.07747164,2
0.0,0.0,0.80825174,0.10615432,2
0.0,0.0,0.95806277,0.18922344,0
0.0,0.0,0.8787688,0.1452555,3
0.0,0.0,0.95225644,0.18600386,0
0.0,0.0,0.84688616,0.12757683,1
0.0,0.0,0.9212421,0.16880664,0
0.0,0.0,0.84483504,0.12643948,1
0.0,0.0,0.74656594,0.07194996,2
0.0,0.0,0.79530597,0.09897596,3
0.0,0.0,0.96637774,0.19383398,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.68645966,0.038621485,2
0.0,0.0,1.0126572,0.21949565,0
0.0,0.0,0.6802561,0.0351817,3
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.62251484,0.0031645894,2
0.0,0.0,0.79965043,0.10138497,2
0.0,0.0,0.6167648,0.0,1
0.0,0.0,1.0197059,0.22340411,0
0.0,0.0,0.9203026,0.16828573,1
0.0,0.0,1.0173206,0.22208145,1
0.0,0.0,1.0080698,0.21695197,0
0.0,0.0,0.90749776,0.16118553,0
0.0,0.0,0.84538686,0.12674546,2
0.0,0.0,0.9906913,0.20731568,1
0.0,0.0,0.8446212,0.1263209,0
0.0,0.0,0.8688514,0.13975638,0
0.0,0.0,0.8290063,0.11766255,0
0.0,0.0,0.85237324,0.13061935,3
0.0,0.0,0.8696157,0.1401802,3
0.0,0.0,0.8256086,0.115778565,2
0.0,0.0,0.7874297,0.094608635,3
0.0,0.0,0.96098006,0.19084108,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.87445986,0.14286622,3
0.0,0.0,1.0133936,0.219904,0
0.0,0.0,0.99691856,0.2107687,0
0.0,0.0,0.9745512,0.19836614,0
0.0,0.0,0.9314213,0.17445087,0
0.0,0.0,0.840955,0.12428805,0
0.0,0.0,0.81276727,0.108658165,1
0.0,0.0,0.92092824,0.1686326,2
0.0,0.0,0.8706771,0.1407687,1
0.0,0.0,0.96605885,0.19365719,0
0.0,0.0,0.71515524,0.054533005,2
0.0,0.0,0.8204746,0.11293185,1
0.0,0.0,0.9739958,0.19805816,1
0.0,0.0,0.9562284,0.18820629,1
0.0,0.0,0.8907025,0.15187266,3
0.0,0.0,0.905545,0.16010273,2
0.0,0.0,0.84941876,0.12898108,1
0.0,0.0,0.8538096,0.13141584,2
0.0,0.0,0.6015916,0.0,1
0.0,0.0,0.7654836,0.08243969,2
0.0,0.0,0.75260246,0.07529718,2
0.0,0.0,0.8778999,0.14477369,2
0.0,0.0,0.81973135,0.11251965,2
0.0,0.0,0.9072275,0.16103563,3
0.0,0.0,0.8092122,0.10668686,2
0.0,0.0,0.65328026,0.020223767,2
0.0,0.0,0.96884143,0.19520015,3
0.0,0.0,1.0164527,0.22160017,1
0.0,0.0,0.9351759,0.1765328,0
0.0,0.0,0.90485466,0.15971991,1
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8847197,0.14855528,1
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.9654374,0.19331259,3
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8138031,0.109232515,1
0.0,0.0,0.69691014,0.04441622,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6383014,0.011918098,2
0.0,0.0,0.6167648,0.0,0
0.0,0.0,1.0529544,0.24184015,0
0.0,0.0,0.8830042,0.14760402,0
0.0,0.0,0.8846663,0.14852566,0
0.0,0.0,0.94249046,0.18058866,0
0.0,0.0,0.9107646,0.16299695,0
0.0,0.0,0.9824046,0.20272079,0
0.0,0.0,0.6899071,0.040533066,0
0.0,0.0,0.8871926,0.14992642,0
0.0,0.0,0.94053817,0.17950615,0
0.0,0.0,0.85931563,0.13446885,0
0.0,0.0,0.98068583,0.20176774,3
0.0,0.0,0.9336264,0.1756736,1
0.0,0.0,0.84051466,0.12404385,0
0.0,0.0,0.57409716,0.0,0
0.0,0.0,0.9339719,0.17586523,3
0.0,0.0,1.1161728,0.27689424,3
0.0,0.0,0.9131336,0.16431054,2
0.0,0.0,0.81396973,0.10932487,3
0.0,0.0,0.98818827,0.20592776,0
0.0,0.0,0.9098582,0.16249436,0
0.0,0.0,0.9501773,0.18485102,0
0.0,0.0,0.9575933,0.18896312,3
0.0,0.0,1.0289046,0.22850466,1
0.0,0.0,0.92131364,0.16884634,0
0.0,0.0,0.87582695,0.14362425,1
0.0,0.0,0.87346005,0.14231184,1
0.0,0.0,0.6098535,0.0,2
0.0,0.0,0.914641,0.16514641,1
0.0,0.0,0.7603148,0.07957366,2
0.0,0.0,0.82035816,0.11286721,3
0.0,0.0,0.9849565,0.20413578,1
0.0,0.0,0.88076735,0.14636368,3
0.0,0.0,0.72718763,0.06120488,1
0.0,0.0,0.8771074,0.14433429,1
0.0,0.0,1.1254995,0.28206584,0
0.0,0.0,1.0493631,0.23984876,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,2
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6685182,0.028673083,0
0.0,0.0,0.76270735,0.08090028,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6826749,0.036522835,0
0.0,0.0,0.8911195,0.15210384,0
0.0,0.0,0.79913294,0.101098,0
0.0,0.0,0.9727777,0.19738278,0
0.0,0.0,1.0020441,0.21361074,3
0.0,0.0,1.0603875,0.24596176,2
0.0,0.0,0.93969834,0.17904052,2
0.0,0.0,0.8781886,0.14493379,3
0.0,0.0,0.9026103,0.15847543,1
0.0,0.0,0.8232286,0.11445889,2
0.0,0.0,0.78317976,0.092252105,1
0.0,0.0,0.9256761,0.17126524,0
0.0,0.0,0.8094704,0.10683009,0
0.0,0.0,0.5943016,0.0,3
0.0,0.0,0.9148693,0.16527295,3
0.0,0.0,0.80252385,0.10297823,2
0.0,0.0,0.81939507,0.11233318,1
0.0,0.0,0.9234177,0.17001298,0
0.0,0.0,0.969967,0.1958242,0
0.0,0.0,0.9716507,0.19675785,0
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.9285071,0.17283502,1
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.8555763,0.13239545,0
0.0,0.0,0.6597705,0.023822546,3
0.0,0.0,1.0207322,0.22397316,0
0.0,0.0,0.8543023,0.13168901,0
0.0,0.0,0.8308102,0.118662804,3
0.0,0.0,0.6167648,0.0,3
0.0,0.0,0.8654965,0.13789615,3
0.0,0.0,0.9006511,0.15738907,1
0.0,0.0,0.8109385,0.10764405,2
0.0,0.0,0.86202085,0.1359689,0
0.0,0.0,0.9128139,0.16413328,1
0.0,0.0,0.7864598,0.09407082,2
0.0,0.0,0.8210465,0.113248885,0
0.0,0.0,0.99304926,0.2086232,0
0.0,0.0,0.9300753,0.17370456,0
0.0,0.0,0.8671365,0.13880548,1
0.0,0.0,0.9185952,0.16733897,3
0.0,0.0,0.7602718,0.07954979,1
0.0,0.0,0.7764727,0.088533014,0
0.0,0.0,0.93917775,0.17875186,0
0.0,0.0,0.98414075,0.20368347,0
0.0,0.0,0.9698216,0.19574362,0
0.0,0.0,0.8751329,0.14323944,0
0.0,0.0,0.8293526,0.117854595,0
0.0,0.0,0.90390944,0.15919581,0
0.0,0.0,0.89185226,0.15251023,2
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.6167648,0.0,0
0.0,0.0,0.6167648,0.0,1
0.0,0.0,0.82627404,0.11614755,2
0.0,0.0,0.86242783,0.13619453,2
0.0,0.0,0.85843706,0.1339817,3
0.0,0.0,0.8074275,0.105697304,1
0.0,0.0,0.8458419,0.12699777,1
0.0,0.0,0.8070617,0.10549444,2
